time,PM2.5,PM2.5(t-1),PM2.5(t-3),PM2.5(t-6),PM2.5(t-12),PM2.5(t-24),Wind Speed(t-3),Relative Humidity(t-2),Temperature(t-6),Cloud Cover(t-2),Precipitation(t-1),PM2.5_rolling_mean_24h,PM2.5_rolling_std_24h,Hour,Month,Weekend,ISO Week,Weekday_Friday,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Season_Fall,Season_Spring,Season_Summer,Season_Winter
2024-05-29 23:00:00-04:00,22.8,25.2,33.1,13.0,10.4,18.1,8.3,91.0,23.8,100.0,3.2,15.033333333333331,6.6387968178282435,23,5,0,22,False,False,False,False,False,False,True,False,True,False,False
2024-05-30 00:00:00-04:00,21.0,22.8,29.0,13.7,10.1,18.5,8.7,91.0,21.7,100.0,2.8,15.137499999999998,6.714734770895934,0,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 01:00:00-04:00,20.5,21.0,25.2,19.8,10.4,17.7,1.8,93.0,20.1,100.0,1.4,15.254166666666668,6.7851486906053715,1,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 02:00:00-04:00,20.1,20.5,22.8,33.1,11.2,15.9,5.2,90.0,18.7,100.0,0.7,15.429166666666667,6.856319152347065,2,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 03:00:00-04:00,17.8,20.1,21.0,29.0,12.0,14.1,5.2,91.0,17.5,87.0,0.0,15.583333333333334,6.8667229489743935,3,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 04:00:00-04:00,13.4,17.8,20.5,25.2,12.5,12.7,6.3,90.0,17.3,100.0,0.0,15.612499999999999,6.8554207367791395,4,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 05:00:00-04:00,8.9,13.4,20.1,22.8,13.0,11.5,5.8,91.0,17.3,100.0,0.0,15.504166666666668,6.9432155917574505,5,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 06:00:00-04:00,6.7,8.9,17.8,21.0,13.7,10.5,10.9,88.0,17.1,10.0,0.0,15.345833333333333,7.103763801318856,6,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 07:00:00-04:00,7.2,6.7,13.4,20.5,19.8,9.8,15.5,91.0,16.4,86.0,0.0,15.237499999999999,7.211030952041805,7,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 08:00:00-04:00,4.7,7.2,8.9,20.1,33.1,7.2,12.0,92.0,15.3,5.0,0.0,15.133333333333333,7.348922823561783,8,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 09:00:00-04:00,6.9,4.7,6.7,17.8,29.0,9.3,10.7,86.0,15.3,0.0,0.0,15.033333333333333,7.447419551161,9,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 10:00:00-04:00,8.1,6.9,7.2,13.4,25.2,10.4,15.0,79.0,14.9,2.0,0.0,14.9375,7.524037566649203,10,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 11:00:00-04:00,7.9,8.1,4.7,8.9,22.8,10.4,19.7,70.0,14.2,16.0,0.0,14.833333333333334,7.606442730639165,11,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 12:00:00-04:00,7.7,7.9,6.9,6.7,21.0,10.1,21.7,65.0,14.0,39.0,0.0,14.733333333333334,7.686728634565547,12,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 13:00:00-04:00,7.1,7.7,8.1,7.2,20.5,10.4,21.5,59.0,14.6,44.0,0.0,14.595833333333333,7.796346924189527,13,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 14:00:00-04:00,6.8,7.1,7.9,4.7,20.1,11.2,19.9,53.0,15.5,73.0,0.0,14.4125,7.930256451799338,14,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 15:00:00-04:00,6.6,6.8,7.7,6.9,17.8,12.0,19.1,50.0,16.5,68.0,0.0,14.1875,8.076929706160724,15,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 16:00:00-04:00,6.4,6.6,7.1,8.1,13.4,12.5,16.7,46.0,17.9,44.0,0.0,13.933333333333332,8.226926451633103,16,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 17:00:00-04:00,6.1,6.4,6.8,7.9,8.9,13.0,14.6,41.0,18.9,97.0,0.1,13.645833333333334,8.38009957223543,17,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 18:00:00-04:00,6.7,6.1,6.6,7.7,6.7,13.7,14.2,43.0,19.7,33.0,0.0,13.354166666666666,8.499103746440234,18,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 19:00:00-04:00,8.7,6.7,6.4,7.1,7.2,19.8,14.7,45.0,20.5,30.0,0.0,12.891666666666666,8.434861235252885,19,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 20:00:00-04:00,22.8,8.7,6.1,6.8,4.7,33.1,12.6,40.0,21.3,29.0,0.0,12.462499999999999,7.580742908414657,20,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 21:00:00-04:00,27.8,22.8,6.7,6.6,6.9,29.0,11.1,43.0,21.7,28.0,0.0,12.412500000000001,7.470074355022584,21,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 22:00:00-04:00,30.7,27.8,8.7,6.4,8.1,25.2,8.5,55.0,21.3,26.0,0.0,12.641666666666666,7.948470821849819,22,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-30 23:00:00-04:00,29.0,30.7,22.8,6.1,7.9,22.8,6.8,65.0,20.9,43.0,0.0,12.9,8.381916352429869,23,5,0,22,False,False,False,False,True,False,False,False,True,False,False
2024-05-31 00:00:00-04:00,24.8,29.0,27.8,6.7,7.7,21.0,7.2,74.0,20.8,98.0,0.0,13.058333333333335,8.575238197562115,0,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 01:00:00-04:00,19.4,24.8,30.7,8.7,7.1,20.5,6.3,74.0,20.3,100.0,0.0,13.012499999999998,8.536586859945379,1,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 02:00:00-04:00,14.9,19.4,29.0,22.8,6.8,20.1,8.4,64.0,18.2,74.0,0.0,12.795833333333334,8.413988309675926,2,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 03:00:00-04:00,11.5,14.9,24.8,27.8,6.6,17.8,12.5,57.0,16.5,28.0,0.0,12.533333333333333,8.349103917899507,3,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 04:00:00-04:00,8.8,11.5,19.4,30.7,6.4,13.4,13.6,57.0,15.6,100.0,0.0,12.341666666666669,8.381082044216301,4,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 05:00:00-04:00,7.0,8.8,14.9,29.0,6.1,8.9,14.0,59.0,15.6,86.0,0.0,12.262500000000001,8.423869424852061,5,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 06:00:00-04:00,6.0,7.0,11.5,24.8,6.7,6.7,13.1,58.0,15.8,84.0,0.0,12.233333333333334,8.445151254426754,6,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 07:00:00-04:00,5.6,6.0,8.8,19.4,8.7,7.2,14.2,58.0,15.0,76.0,0.0,12.166666666666666,8.492793193754627,7,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 08:00:00-04:00,4.6,5.6,7.0,14.9,22.8,4.7,12.6,62.0,14.3,16.0,0.0,12.162500000000001,8.496639361228853,8,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 09:00:00-04:00,4.8,4.6,6.0,11.5,27.8,6.9,11.6,65.0,13.9,35.0,0.0,12.075000000000001,8.5637380095174,9,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 10:00:00-04:00,4.7,4.8,5.6,8.8,30.7,8.1,12.3,58.0,13.9,0.0,0.0,11.933333333333335,8.659936070989442,10,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 11:00:00-04:00,4.8,4.7,4.6,7.0,29.0,7.9,14.6,52.0,13.6,0.0,0.0,11.804166666666667,8.745407697592054,11,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 12:00:00-04:00,4.3,4.8,4.8,6.0,24.8,7.7,15.3,45.0,13.2,0.0,0.0,11.6625,8.841788747808357,12,5,0,22,True,False,False,False,False,False,False,False,True,False,False
2024-05-31 13:00:00-04:00,3.8,4.3,4.7,5.6,19.4,7.1,16.9,37.0,13.9,23.0,0.0,11.524999999999999,8.940929335997756,13,5,0,22,True,False,False,False,False,False,False,False,True,False,False
